fips	name	population	vehicles
01001	Autauga County, Alabama	59285	47479
01003	Baldwin County, Alabama	239945	188354
01005	Barbour County, Alabama	24757	16778
01007	Bibb County, Alabama	22152	16144
01009	Blount County, Alabama	59292	49726
01011	Bullock County, Alabama	10157	5716
01013	Butler County, Alabama	18807	14222
01015	Calhoun County, Alabama	116141	88726
01017	Chambers County, Alabama	34450	27093
01019	Cherokee County, Alabama	25224	22376
01021	Chilton County, Alabama	45500	38051
01023	Choctaw County, Alabama	12525	10749
01025	Clarke County, Alabama	22802	15637
01027	Clay County, Alabama	14188	12958
01029	Cleburne County, Alabama	15254	13238
01031	Coffee County, Alabama	54231	42518
01033	Colbert County, Alabama	57648	48543
01035	Conecuh County, Alabama	11411	8272
01037	Coosa County, Alabama	10323	8696
01039	Covington County, Alabama	37647	28058
01041	Crenshaw County, Alabama	13144	9771
01043	Cullman County, Alabama	89463	77135
01045	Dale County, Alabama	49516	38278
01047	Dallas County, Alabama	37536	25300
01049	DeKalb County, Alabama	71946	56335
01051	Elmore County, Alabama	88669	69182
01053	Escambia County, Alabama	36695	22904
01055	Etowah County, Alabama	103208	81708
01057	Fayette County, Alabama	16173	12225
01059	Franklin County, Alabama	31978	23952
01061	Geneva County, Alabama	26726	20672
01063	Greene County, Alabama	7589	5114
01065	Hale County, Alabama	14749	10137
01067	Henry County, Alabama	17450	13303
01069	Houston County, Alabama	107628	78258
01071	Jackson County, Alabama	52839	44109
01073	Jefferson County, Alabama	669744	492895
01075	Lamar County, Alabama	13809	10209
01077	Lauderdale County, Alabama	95037	77756
01079	Lawrence County, Alabama	33182	30245
01081	Lee County, Alabama	177663	131757
01083	Limestone County, Alabama	107577	87140
01085	Lowndes County, Alabama	10008	7424
01087	Macon County, Alabama	18951	13197
01089	Madison County, Alabama	397135	320388
01091	Marengo County, Alabama	19027	14329
01093	Marion County, Alabama	29190	23021
01095	Marshall County, Alabama	98712	76776
01097	Mobile County, Alabama	413162	299701
01099	Monroe County, Alabama	19580	13928
01101	Montgomery County, Alabama	227197	158314
01103	Morgan County, Alabama	123742	100511
01105	Perry County, Alabama	8231	5615
01107	Pickens County, Alabama	18843	14676
01109	Pike County, Alabama	32953	23207
01111	Randolph County, Alabama	22310	19931
01113	Russell County, Alabama	58858	43972
01115	St. Clair County, Alabama	92903	74740
01117	Shelby County, Alabama	226955	180005
01119	Sumter County, Alabama	12020	9536
01121	Talladega County, Alabama	81170	66040
01123	Tallapoosa County, Alabama	41070	33546
01125	Tuscaloosa County, Alabama	234036	166865
01127	Walker County, Alabama	64886	52514
01129	Washington County, Alabama	15270	13106
01131	Wilcox County, Alabama	10347	6717
01133	Winston County, Alabama	23637	20732
02013	Aleutians East Borough, Alaska	3423	1208
02016	Aleutians West Census Area, Alaska	5178	1567
02020	Anchorage Municipality, Alaska	289069	199779
02050	Bethel Census Area, Alaska	18487	2716
02060	Bristol Bay Borough, Alaska	878	530
02063	Chugach Census Area, Alaska	6964	5154
02066	Copper River Census Area, Alaska	2626	2391
02068	Denali Borough, Alaska	2029	1238
02070	Dillingham Census Area, Alaska	4780	1385
02090	Fairbanks North Star Borough, Alaska	95555	70855
02100	Haines Borough, Alaska	2077	1668
02105	Hoonah-Angoon Census Area, Alaska	2313	1286
02110	Juneau City and Borough, Alaska	31969	23396
02122	Kenai Peninsula Borough, Alaska	59843	48394
02130	Ketchikan Gateway Borough, Alaska	13870	9770
02150	Kodiak Island Borough, Alaska	12878	8267
02158	Kusilvak Census Area, Alaska	8277	355
02164	Lake and Peninsula Borough, Alaska	1007	264
02170	Matanuska-Susitna Borough, Alaska	110677	88488
02180	Nome Census Area, Alaska	9925	2048
02185	North Slope Borough, Alaska	10891	2075
02188	Northwest Arctic Borough, Alaska	7611	835
02195	Petersburg Borough, Alaska	3394	2258
02198	Prince of Wales-Hyder Census Area, Alaska	5730	4164
02220	Sitka City and Borough, Alaska	8393	5552
02230	Skagway Municipality, Alaska	1308	835
02240	Southeast Fairbanks Census Area, Alaska	6936	4719
02275	Wrangell City and Borough, Alaska	2106	1448
02282	Yakutat City and Borough, Alaska	506	335
02290	Yukon-Koyukuk Census Area, Alaska	5271	2102
04001	Apache County, Arizona	65680	37871
04003	Cochise County, Arizona	125458	99819
04005	Coconino County, Arizona	144643	107123
04007	Gila County, Arizona	53610	44765
04009	Graham County, Arizona	38860	29018
04011	Greenlee County, Arizona	9452	8547
04012	La Paz County, Arizona	16605	17047
04013	Maricopa County, Arizona	4491987	3185740
04015	Mohave County, Arizona	217420	189731
04017	Navajo County, Arizona	107744	74301
04019	Pima County, Arizona	1049947	762115
04021	Pinal County, Arizona	449219	312016
04023	Santa Cruz County, Arizona	48209	35606
04025	Yavapai County, Arizona	241656	218823
04027	Yuma County, Arizona	207685	144143
05001	Arkansas County, Arkansas	16773	12186
05003	Ashley County, Arkansas	18722	12720
05005	Baxter County, Arkansas	42150	35938
05007	Benton County, Arkansas	294541	218459
05009	Boone County, Arkansas	37896	30117
05011	Bradley County, Arkansas	10354	6411
05013	Calhoun County, Arkansas	4717	3623
05015	Carroll County, Arkansas	28526	23891
05017	Chicot County, Arkansas	9997	6070
05019	Clark County, Arkansas	21378	15489
05021	Clay County, Arkansas	14399	11567
05023	Cleburne County, Arkansas	25048	20630
05025	Cleveland County, Arkansas	7491	5724
05027	Columbia County, Arkansas	22527	17012
05029	Conway County, Arkansas	20872	16377
05031	Craighead County, Arkansas	112097	79389
05033	Crawford County, Arkansas	60792	45696
05035	Crittenden County, Arkansas	47609	30525
05037	Cross County, Arkansas	16681	11654
05039	Dallas County, Arkansas	6351	4340
05041	Desha County, Arkansas	11041	7284
05043	Drew County, Arkansas	17143	12573
05045	Faulkner County, Arkansas	126001	97518
05047	Franklin County, Arkansas	17220	13450
05049	Fulton County, Arkansas	12239	10107
05051	Garland County, Arkansas	100062	80739
05053	Grant County, Arkansas	18111	14383
05055	Greene County, Arkansas	46182	33388
05057	Hempstead County, Arkansas	19778	14888
05059	Hot Spring County, Arkansas	33142	23814
05061	Howard County, Arkansas	12701	10691
05063	Independence County, Arkansas	38120	28045
05065	Izard County, Arkansas	13866	10308
05067	Jackson County, Arkansas	16775	11226
05069	Jefferson County, Arkansas	65780	42497
05071	Johnson County, Arkansas	25932	20261
05073	Lafayette County, Arkansas	6211	4638
05075	Lawrence County, Arkansas	16265	12491
05077	Lee County, Arkansas	8511	4346
05079	Lincoln County, Arkansas	12966	6916
05081	Little River County, Arkansas	11959	9874
05083	Logan County, Arkansas	21240	17911
05085	Lonoke County, Arkansas	74747	56029
05087	Madison County, Arkansas	17032	15105
05089	Marion County, Arkansas	17076	14788
05091	Miller County, Arkansas	42588	28175
05093	Mississippi County, Arkansas	39749	26919
05095	Monroe County, Arkansas	6681	4492
05097	Montgomery County, Arkansas	8571	7590
05099	Nevada County, Arkansas	8228	6478
05101	Newton County, Arkansas	7175	6809
05103	Ouachita County, Arkansas	22317	16093
05105	Perry County, Arkansas	10073	8471
05107	Phillips County, Arkansas	15910	9580
05109	Pike County, Arkansas	10182	8567
05111	Poinsett County, Arkansas	22740	14919
05113	Polk County, Arkansas	19348	15739
05115	Pope County, Arkansas	63830	47371
05117	Prairie County, Arkansas	8162	6359
05119	Pulaski County, Arkansas	398949	287056
05121	Randolph County, Arkansas	18733	14300
05123	St. Francis County, Arkansas	22740	13371
05125	Saline County, Arkansas	125724	98527
05127	Scott County, Arkansas	9839	7901
05129	Searcy County, Arkansas	7861	6467
05131	Sebastian County, Arkansas	128448	94896
05133	Sevier County, Arkansas	15797	11226
05135	Sharp County, Arkansas	17597	13520
05137	Stone County, Arkansas	12474	9352
05139	Union County, Arkansas	38368	27782
05141	Van Buren County, Arkansas	15936	13936
05143	Washington County, Arkansas	251863	185170
05145	White County, Arkansas	77395	56075
05147	Woodruff County, Arkansas	6157	4864
05149	Yell County, Arkansas	20195	16057
06001	Alameda County, California	1651949	1064469
06003	Alpine County, California	1695	1016
06005	Amador County, California	41029	35912
06007	Butte County, California	209470	162787
06009	Calaveras County, California	45995	41725
06011	Colusa County, California	21895	16025
06013	Contra Costa County, California	1161458	845901
06015	Del Norte County, California	27293	19715
06017	El Dorado County, California	192299	168433
06019	Fresno County, California	1012152	628457
06021	Glenn County, California	28623	21578
06023	Humboldt County, California	135418	101994
06025	Imperial County, California	179319	96784
06027	Inyo County, California	18803	15611
06029	Kern County, California	910433	553297
06031	Kings County, California	152830	87653
06033	Lake County, California	68139	54071
06035	Lassen County, California	31177	18911
06037	Los Angeles County, California	9848406	6222239
06039	Madera County, California	158790	98298
06041	Marin County, California	258765	193032
06043	Mariposa County, California	17060	15833
06045	Mendocino County, California	90709	65783
06047	Merced County, California	285597	173061
06049	Modoc County, California	8646	6979
06051	Mono County, California	13169	10983
06053	Monterey County, California	435834	279713
06055	Napa County, California	136070	103288
06057	Nevada County, California	102452	87745
06059	Orange County, California	3164063	2201263
06061	Placer County, California	412435	324066
06063	Plumas County, California	19607	16677
06065	Riverside County, California	2449909	1674384
06067	Sacramento County, California	1584047	1087605
06069	San Benito County, California	66056	49859
06071	San Bernardino County, California	2187816	1470315
06073	San Diego County, California	3282782	2281249
06075	San Francisco County, California	836321	386333
06077	San Joaquin County, California	787416	522786
06079	San Luis Obispo County, California	281486	228562
06081	San Mateo County, California	745100	516631
06083	Santa Barbara County, California	443975	297352
06085	Santa Clara County, California	1903297	1288015
06087	Santa Cruz County, California	266021	202754
06089	Shasta County, California	181554	143031
06091	Sierra County, California	2731	2288
06093	Siskiyou County, California	43834	37509
06095	Solano County, California	450824	334644
06097	Sonoma County, California	485642	389910
06099	Stanislaus County, California	552250	375411
06101	Sutter County, California	98971	70720
06103	Tehama County, California	65520	49468
06105	Trinity County, California	15886	10443
06107	Tulare County, California	475774	299964
06109	Tuolumne County, California	54873	47702
06111	Ventura County, California	838259	597922
06113	Yolo County, California	217782	148127
06115	Yuba County, California	83079	58288
08001	Adams County, Colorado	524408	394588
08003	Alamosa County, Colorado	16515	12598
08005	Arapahoe County, Colorado	655709	488009
08007	Archuleta County, Colorado	13730	12236
08009	Baca County, Colorado	3460	3407
08011	Bent County, Colorado	5524	3811
08013	Boulder County, Colorado	328317	253454
08014	Broomfield County, Colorado	75110	60113
08015	Chaffee County, Colorado	19876	19623
08017	Cheyenne County, Colorado	1732	1791
08019	Clear Creek County, Colorado	9358	10138
08021	Conejos County, Colorado	7536	7224
08023	Costilla County, Colorado	3571	3258
08025	Crowley County, Colorado	5734	2768
08027	Custer County, Colorado	5073	5195
08029	Delta County, Colorado	31353	27313
08031	Denver County, Colorado	713734	514974
08033	Dolores County, Colorado	2385	3099
08035	Douglas County, Colorado	368283	292026
08037	Eagle County, Colorado	55374	43226
08039	Elbert County, Colorado	27152	27687
08041	El Paso County, Colorado	736008	570755
08043	Fremont County, Colorado	49394	36675
08045	Garfield County, Colorado	62034	52441
08047	Gilpin County, Colorado	5877	6335
08049	Grand County, Colorado	15794	14184
08051	Gunnison County, Colorado	17158	16393
08053	Hinsdale County, Colorado	939	1002
08055	Huerfano County, Colorado	6946	5716
08057	Jackson County, Colorado	1422	1375
08059	Jefferson County, Colorado	579715	487416
08061	Kiowa County, Colorado	1356	1409
08063	Kit Carson County, Colorado	7015	6203
08065	Lake County, Colorado	7411	6532
08067	La Plata County, Colorado	56088	48796
08069	Larimer County, Colorado	363561	310216
08071	Las Animas County, Colorado	14392	13271
08073	Lincoln County, Colorado	5561	4512
08075	Logan County, Colorado	21067	16259
08077	Mesa County, Colorado	157316	130777
08079	Mineral County, Colorado	799	901
08081	Moffat County, Colorado	13258	11254
08083	Montezuma County, Colorado	26204	23101
08085	Montrose County, Colorado	43272	37053
08087	Morgan County, Colorado	29186	23954
08089	Otero County, Colorado	18460	16247
08091	Ouray County, Colorado	5024	5675
08093	Park County, Colorado	17739	19634
08095	Phillips County, Colorado	4491	3863
08097	Pitkin County, Colorado	17119	17255
08099	Prowers County, Colorado	11931	9198
08101	Pueblo County, Colorado	168726	131891
08103	Rio Blanco County, Colorado	6518	5678
08105	Rio Grande County, Colorado	11394	10126
08107	Routt County, Colorado	24990	21999
08109	Saguache County, Colorado	6511	7111
08111	San Juan County, Colorado	690	683
08113	San Miguel County, Colorado	8026	6798
08115	Sedgwick County, Colorado	2346	2292
08117	Summit County, Colorado	30857	25672
08119	Teller County, Colorado	24774	25718
08121	Washington County, Colorado	4839	4813
08123	Weld County, Colorado	340711	271021
08125	Yuma County, Colorado	9921	8893
09110	Capitol Planning Region, Connecticut	969029	679139
09120	Greater Bridgeport Planning Region, Connecticut	326296	206396
09130	Lower Connecticut River Valley Planning Region, Connecticut	174983	143294
09140	Naugatuck Valley Planning Region, Connecticut	452303	317221
09150	Northeastern Connecticut Planning Region, Connecticut	95829	78802
09160	Northwest Hills Planning Region, Connecticut	112848	90540
09170	South Central Connecticut Planning Region, Connecticut	566803	382264
09180	Southeastern Connecticut Planning Region, Connecticut	279025	208045
09190	Western Connecticut Planning Region, Connecticut	621232	436540
10001	Kent County, Delaware	185043	132485
10003	New Castle County, Delaware	573030	395382
10005	Sussex County, Delaware	247799	199500
11001	District of Columbia, District of Columbia	672079	278606
12001	Alachua County, Florida	281751	187688
12003	Baker County, Florida	28186	19119
12005	Bay County, Florida	181368	141637
12007	Bradford County, Florida	27888	17307
12009	Brevard County, Florida	620533	453958
12011	Broward County, Florida	1946127	1249310
12013	Calhoun County, Florida	13593	9124
12015	Charlotte County, Florida	195083	150724
12017	Citrus County, Florida	158693	122618
12019	Clay County, Florida	223436	162939
12021	Collier County, Florida	387681	271851
12023	Columbia County, Florida	70755	49411
12027	DeSoto County, Florida	34719	21099
12029	Dixie County, Florida	16952	12109
12031	Duval County, Florida	1007189	674086
12033	Escambia County, Florida	323275	221743
12035	Flagler County, Florida	121710	90859
12037	Franklin County, Florida	12418	8751
12039	Gadsden County, Florida	43642	30148
12041	Gilchrist County, Florida	18494	13309
12043	Glades County, Florida	12324	8028
12045	Gulf County, Florida	14772	11176
12047	Hamilton County, Florida	13445	7884
12049	Hardee County, Florida	25508	15888
12051	Hendry County, Florida	40798	26104
12053	Hernando County, Florida	201512	144493
12055	Highlands County, Florida	103808	75150
12057	Hillsborough County, Florida	1489634	988343
12059	Holmes County, Florida	19626	13037
12061	Indian River County, Florida	163856	116374
12063	Jackson County, Florida	47652	31323
12065	Jefferson County, Florida	14713	10488
12067	Lafayette County, Florida	8035	5061
12069	Lake County, Florida	398696	286184
12071	Lee County, Florida	792692	538229
12073	Leon County, Florida	295335	206356
12075	Levy County, Florida	44276	34277
12077	Liberty County, Florida	7650	4793
12079	Madison County, Florida	18113	11819
12081	Manatee County, Florida	416020	292232
12083	Marion County, Florida	387697	277577
12085	Martin County, Florida	160464	117128
12086	Miami-Dade County, Florida	2685296	1601711
12087	Monroe County, Florida	81840	57735
12089	Nassau County, Florida	94653	77107
12091	Okaloosa County, Florida	214281	158896
12093	Okeechobee County, Florida	40249	27634
12095	Orange County, Florida	1440471	904340
12097	Osceola County, Florida	406943	248332
12099	Palm Beach County, Florida	1507453	1010045
12101	Pasco County, Florida	588758	398350
12103	Pinellas County, Florida	960565	665658
12105	Polk County, Florida	760961	484720
12107	Putnam County, Florida	74235	55728
12109	St. Johns County, Florida	292243	208838
12111	St. Lucie County, Florida	346237	233813
12113	Santa Rosa County, Florida	193719	145692
12115	Sarasota County, Florida	449011	344034
12117	Seminole County, Florida	474912	343568
12119	Sumter County, Florida	137536	97689
12121	Suwannee County, Florida	44484	30218
12123	Taylor County, Florida	21422	13592
12125	Union County, Florida	15551	8418
12127	Volusia County, Florida	568229	413016
12129	Wakulla County, Florida	34608	25170
12131	Walton County, Florida	79846	63011
12133	Washington County, Florida	25259	18360
13001	Appling County, Georgia	18426	13031
13003	Atkinson County, Georgia	8261	6249
13005	Bacon County, Georgia	11129	8304
13007	Baker County, Georgia	2830	2133
13009	Baldwin County, Georgia	43669	29625
13011	Banks County, Georgia	18757	15739
13013	Barrow County, Georgia	86982	65089
13015	Bartow County, Georgia	111153	85559
13017	Ben Hill County, Georgia	17138	11559
13019	Berrien County, Georgia	18257	13341
13021	Bibb County, Georgia	156543	99959
13023	Bleckley County, Georgia	12414	8613
13025	Brantley County, Georgia	18171	12966
13027	Brooks County, Georgia	16285	11648
13029	Bryan County, Georgia	46681	33938
13031	Bulloch County, Georgia	81372	57907
13033	Burke County, Georgia	24427	17955
13035	Butts County, Georgia	26074	19037
13037	Calhoun County, Georgia	5528	2923
13039	Camden County, Georgia	56036	40050
13043	Candler County, Georgia	10972	7952
13045	Carroll County, Georgia	122187	91163
13047	Catoosa County, Georgia	68356	53973
13049	Charlton County, Georgia	12711	8273
13051	Chatham County, Georgia	298143	202630
13053	Chattahoochee County, Georgia	9181	3763
13055	Chattooga County, Georgia	24975	18327
13057	Cherokee County, Georgia	274539	211984
13059	Clarke County, Georgia	129267	96767
13061	Clay County, Georgia	2853	2124
13063	Clayton County, Georgia	298771	186622
13065	Clinch County, Georgia	6722	4517
13067	Cobb County, Georgia	769152	567413
13069	Coffee County, Georgia	43161	28318
13071	Colquitt County, Georgia	45907	31391
13073	Columbia County, Georgia	159638	108363
13075	Cook County, Georgia	17363	13071
13077	Coweta County, Georgia	150071	117562
13079	Crawford County, Georgia	12183	9608
13081	Crisp County, Georgia	19995	13350
13083	Dade County, Georgia	16196	13169
13085	Dawson County, Georgia	28704	24226
13087	Decatur County, Georgia	29118	19160
13089	DeKalb County, Georgia	762105	472710
13091	Dodge County, Georgia	19909	13733
13093	Dooly County, Georgia	11026	7284
13095	Dougherty County, Georgia	83915	53836
13097	Douglas County, Georgia	146141	105463
13099	Early County, Georgia	10683	8114
13101	Echols County, Georgia	3705	2784
13103	Effingham County, Georgia	67265	51458
13105	Elbert County, Georgia	19725	15981
13107	Emanuel County, Georgia	22961	15613
13109	Evans County, Georgia	10740	7279
13111	Fannin County, Georgia	25605	21961
13113	Fayette County, Georgia	120689	94155
13115	Floyd County, Georgia	98985	70303
13117	Forsyth County, Georgia	260062	185167
13119	Franklin County, Georgia	23840	19170
13121	Fulton County, Georgia	1068507	718559
13123	Gilmer County, Georgia	31976	27302
13125	Glascock County, Georgia	2913	2279
13127	Glynn County, Georgia	84987	61095
13129	Gordon County, Georgia	58336	42394
13131	Grady County, Georgia	26056	19419
13133	Greene County, Georgia	19586	15640
13135	Gwinnett County, Georgia	966972	649528
13137	Habersham County, Georgia	46948	34101
13139	Hall County, Georgia	208395	147353
13141	Hancock County, Georgia	8630	5282
13143	Haralson County, Georgia	30720	24864
13145	Harris County, Georgia	35509	29308
13147	Hart County, Georgia	26484	21803
13149	Heard County, Georgia	11616	8901
13151	Henry County, Georgia	245417	173968
13153	Houston County, Georgia	166902	128008
13155	Irwin County, Georgia	9385	7239
13157	Jackson County, Georgia	80640	61468
13159	Jasper County, Georgia	15345	13218
13161	Jeff Davis County, Georgia	14838	9861
13163	Jefferson County, Georgia	15468	11681
13165	Jenkins County, Georgia	8674	6498
13167	Johnson County, Georgia	9192	6902
13169	Jones County, Georgia	28526	24850
13171	Lamar County, Georgia	19098	14754
13173	Lanier County, Georgia	10094	7202
13175	Laurens County, Georgia	49619	34245
13177	Lee County, Georgia	33337	26090
13179	Liberty County, Georgia	66826	43765
13181	Lincoln County, Georgia	7773	5944
13183	Long County, Georgia	17512	12162
13185	Lowndes County, Georgia	119055	80593
13187	Lumpkin County, Georgia	33931	25442
13189	McDuffie County, Georgia	21687	17164
13191	McIntosh County, Georgia	11187	9182
13193	Macon County, Georgia	11953	6701
13195	Madison County, Georgia	30914	23983
13197	Marion County, Georgia	7474	6220
13199	Meriwether County, Georgia	20757	16108
13201	Miller County, Georgia	5873	4547
13205	Mitchell County, Georgia	21441	14118
13207	Monroe County, Georgia	28919	23850
13209	Montgomery County, Georgia	8675	5845
13211	Morgan County, Georgia	20614	17144
13213	Murray County, Georgia	40282	34795
13215	Muscogee County, Georgia	204383	134372
13217	Newton County, Georgia	115530	87275
13219	Oconee County, Georgia	42788	35517
13221	Oglethorpe County, Georgia	15221	11421
13223	Paulding County, Georgia	174292	129598
13225	Peach County, Georgia	28269	20905
13227	Pickens County, Georgia	34197	29009
13229	Pierce County, Georgia	19996	15079
13231	Pike County, Georgia	19540	16243
13233	Polk County, Georgia	43365	31387
13235	Pulaski County, Georgia	9893	5791
13237	Putnam County, Georgia	22524	19922
13239	Quitman County, Georgia	2092	1621
13241	Rabun County, Georgia	17107	14517
13243	Randolph County, Georgia	6270	3906
13245	Richmond County, Georgia	206040	125065
13247	Rockdale County, Georgia	94293	67806
13249	Schley County, Georgia	4539	3455
13251	Screven County, Georgia	14057	9616
13253	Seminole County, Georgia	9117	6582
13255	Spalding County, Georgia	68215	49237
13257	Stephens County, Georgia	26842	22179
13259	Stewart County, Georgia	4978	2956
13261	Sumter County, Georgia	29174	18998
13263	Talbot County, Georgia	5753	5109
13265	Taliaferro County, Georgia	1740	1396
13267	Tattnall County, Georgia	24215	13910
13269	Taylor County, Georgia	7786	5565
13271	Telfair County, Georgia	12174	5154
13273	Terrell County, Georgia	8941	5866
13275	Thomas County, Georgia	45696	33794
13277	Tift County, Georgia	41322	27128
13279	Toombs County, Georgia	26943	18579
13281	Towns County, Georgia	12739	11484
13283	Treutlen County, Georgia	6387	4184
13285	Troup County, Georgia	69821	47348
13287	Turner County, Georgia	8915	5995
13289	Twiggs County, Georgia	7869	6056
13291	Union County, Georgia	25598	22459
13293	Upson County, Georgia	27856	19444
13295	Walker County, Georgia	68449	52793
13297	Walton County, Georgia	100361	80176
13299	Ware County, Georgia	35958	20330
13301	Warren County, Georgia	5175	4300
13303	Washington County, Georgia	19893	13469
13305	Wayne County, Georgia	30519	21202
13307	Webster County, Georgia	2348	1624
13309	Wheeler County, Georgia	7434	2742
13311	White County, Georgia	28454	21961
13313	Whitfield County, Georgia	103118	72401
13315	Wilcox County, Georgia	8784	4267
13317	Wilkes County, Georgia	9553	7893
13319	Wilkinson County, Georgia	8795	6695
13321	Worth County, Georgia	20575	15974
15001	Hawaii County, Hawaii	203684	147949
15003	Honolulu County, Hawaii	1003666	612365
15005	Kalawao County, Hawaii	43	23
15007	Kauai County, Hawaii	73610	52515
15009	Maui County, Hawaii	164632	115028
16001	Ada County, Idaho	508052	405879
16003	Adams County, Idaho	4599	4293
16005	Bannock County, Idaho	88457	70647
16007	Bear Lake County, Idaho	6552	6123
16009	Benewah County, Idaho	9913	9115
16011	Bingham County, Idaho	48993	39333
16013	Blaine County, Idaho	24579	20856
16015	Boise County, Idaho	8045	8663
16017	Bonner County, Idaho	49456	42437
16019	Bonneville County, Idaho	127056	96949
16021	Boundary County, Idaho	12695	11853
16023	Butte County, Idaho	2654	2327
16025	Camas County, Idaho	1155	848
16027	Canyon County, Idaho	242405	191863
16029	Caribou County, Idaho	7118	5981
16031	Cassia County, Idaho	25165	19396
16033	Clark County, Idaho	776	596
16035	Clearwater County, Idaho	8921	7871
16037	Custer County, Idaho	4411	4799
16039	Elmore County, Idaho	29046	23090
16041	Franklin County, Idaho	14715	13040
16043	Fremont County, Idaho	13701	11535
16045	Gem County, Idaho	19854	17481
16047	Gooding County, Idaho	15740	13131
16049	Idaho County, Idaho	17120	15818
16051	Jefferson County, Idaho	32234	26516
16053	Jerome County, Idaho	24788	20640
16055	Kootenai County, Idaho	177736	148910
16057	Latah County, Idaho	40315	33343
16059	Lemhi County, Idaho	8166	8162
16061	Lewis County, Idaho	3649	3314
16063	Lincoln County, Idaho	5276	4806
16065	Madison County, Idaho	53578	28259
16067	Minidoka County, Idaho	21922	18131
16069	Nez Perce County, Idaho	42477	37245
16071	Oneida County, Idaho	4681	4970
16073	Owyhee County, Idaho	12284	10135
16075	Payette County, Idaho	26190	22387
16077	Power County, Idaho	8018	6727
16079	Shoshone County, Idaho	13580	12058
16081	Teton County, Idaho	12101	10693
16083	Twin Falls County, Idaho	92121	72089
16085	Valley County, Idaho	12136	8374
16087	Washington County, Idaho	10866	9334
17001	Adams County, Illinois	65166	51552
17003	Alexander County, Illinois	5042	3102
17005	Bond County, Illinois	16627	11533
17007	Boone County, Illinois	53316	40232
17009	Brown County, Illinois	6320	3887
17011	Bureau County, Illinois	33027	26376
17013	Calhoun County, Illinois	4406	3161
17015	Carroll County, Illinois	15621	12111
17017	Cass County, Illinois	12826	10035
17019	Champaign County, Illinois	206098	130239
17021	Christian County, Illinois	33684	24743
17023	Clark County, Illinois	15328	13640
17025	Clay County, Illinois	13173	10532
17027	Clinton County, Illinois	36899	30717
17029	Coles County, Illinois	46689	35654
17031	Cook County, Illinois	5185812	2908577
17033	Crawford County, Illinois	18588	15270
17035	Cumberland County, Illinois	10378	8882
17037	DeKalb County, Illinois	100512	71494
17039	De Witt County, Illinois	15461	12772
17041	Douglas County, Illinois	19686	14884
17043	DuPage County, Illinois	927263	652415
17045	Edgar County, Illinois	16637	14176
17047	Edwards County, Illinois	6118	5296
17049	Effingham County, Illinois	34505	29090
17051	Fayette County, Illinois	21380	15595
17053	Ford County, Illinois	13396	10924
17055	Franklin County, Illinois	37541	30604
17057	Fulton County, Illinois	33259	26843
17059	Gallatin County, Illinois	4857	4003
17061	Greene County, Illinois	11837	9275
17063	Grundy County, Illinois	52920	42350
17065	Hamilton County, Illinois	7972	7097
17067	Hancock County, Illinois	17434	15785
17069	Hardin County, Illinois	3623	2969
17071	Henderson County, Illinois	6284	5679
17073	Henry County, Illinois	48948	40002
17075	Iroquois County, Illinois	26746	22476
17077	Jackson County, Illinois	52706	37382
17079	Jasper County, Illinois	9233	8854
17081	Jefferson County, Illinois	36808	28326
17083	Jersey County, Illinois	21336	16584
17085	Jo Daviess County, Illinois	21918	19542
17087	Johnson County, Illinois	13350	8314
17089	Kane County, Illinois	516097	370940
17091	Kankakee County, Illinois	106833	76017
17093	Kendall County, Illinois	135053	97579
17095	Knox County, Illinois	49294	35386
17097	Lake County, Illinois	711885	497719
17099	LaSalle County, Illinois	109049	84992
17101	Lawrence County, Illinois	15137	10605
17103	Lee County, Illinois	34058	24939
17105	Livingston County, Illinois	35659	28386
17107	Logan County, Illinois	27870	20387
17109	McDonough County, Illinois	27102	19649
17111	McHenry County, Illinois	311366	240512
17113	McLean County, Illinois	170882	123042
17115	Macon County, Illinois	102591	74378
17117	Macoupin County, Illinois	44566	35438
17119	Madison County, Illinois	264631	204117
17121	Marion County, Illinois	37294	28542
17123	Marshall County, Illinois	11715	10162
17125	Mason County, Illinois	12878	11396
17127	Massac County, Illinois	13958	10185
17129	Menard County, Illinois	12169	10290
17131	Mercer County, Illinois	15619	14019
17133	Monroe County, Illinois	34969	29131
17135	Montgomery County, Illinois	28078	21765
17137	Morgan County, Illinois	32621	23828
17139	Moultrie County, Illinois	14469	10803
17141	Ogle County, Illinois	51536	40775
17143	Peoria County, Illinois	179831	129148
17145	Perry County, Illinois	20810	15216
17147	Piatt County, Illinois	16702	14859
17149	Pike County, Illinois	14625	11267
17151	Pope County, Illinois	3757	2889
17153	Pulaski County, Illinois	5074	2874
17155	Putnam County, Illinois	5600	5030
17157	Randolph County, Illinois	30142	23089
17159	Richland County, Illinois	15675	11990
17161	Rock Island County, Illinois	142995	106352
17163	St. Clair County, Illinois	254777	181837
17165	Saline County, Illinois	23387	18507
17167	Sangamon County, Illinois	195217	146553
17169	Schuyler County, Illinois	6826	5371
17171	Scott County, Illinois	4847	4423
17173	Shelby County, Illinois	20867	18147
17175	Stark County, Illinois	5324	4382
17177	Stephenson County, Illinois	44042	33584
17179	Tazewell County, Illinois	130555	100646
17181	Union County, Illinois	16972	12813
17183	Vermilion County, Illinois	73179	50463
17185	Wabash County, Illinois	11199	8650
17187	Warren County, Illinois	16576	12677
17189	Washington County, Illinois	13682	12336
17191	Wayne County, Illinois	15994	13694
